data_dte,Airport Name,CITY,STATE,COUNTRY,Scheduled,Charter,Total
3/1/22,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,10484,230,10714
3/1/22,"Wilmington, NC: Wilmington International",WILMINGTON,NORTH CAROLINA,USA,0,2,2
3/1/22,"Fargo, ND: Hector International",FARGO,NORTH DAKOTA,USA,0,4,4
3/1/22,"Minot, ND: Minot International",MINOT,NORTH DAKOTA,USA,0,2,2
3/1/22,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,2395,3414,5809
3/1/22,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,14270,161,14431
3/1/22,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,5792,1647,7439
3/1/22,"Oklahoma City, OK: Will Rogers World",OKLAHOMA CITY,OKLAHOMA,USA,203,0,203
3/1/22,"Tulsa, OK: Tulsa International",TULSA,OKLAHOMA,USA,331,0,331
3/1/22,"Portland, OR: Portland International",PORTLAND,OREGON,USA,33618,8,33626
3/1/22,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",ALLENTOWN,PENNSYLVANIA,USA,0,7,7
3/1/22,"Philadelphia, PA: Northeast Philadelphia",PHILADELPHIA,PENNSYLVANIA,USA,0,4,4
3/1/22,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,190320,320,190640
3/1/22,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,3893,2458,6351
3/1/22,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,379,44,423
3/1/22,"Greer, SC: Greenville-Spartanburg International",GREENVILLE/SPARTANBURG,SC,USA,0,2,2
3/1/22,"Columbia, SC: Columbia Metropolitan",COLUMBIA,SOUTH CAROLINA,USA,190,0,190
3/1/22,"Myrtle Beach, SC: Myrtle Beach International",MYRTLE BEACH,SOUTH CAROLINA,USA,572,6,578
3/1/22,"Chattanooga, TN: Lovell Field",CHATTANOOGA,TENNESSEE,USA,0,6,6
3/1/22,"Knoxville, TN: McGhee Tyson",KNOXVILLE,TENNESSEE,USA,150,0,150
3/1/22,"Memphis, TN: Memphis International",MEMPHIS,TENNESSEE,USA,0,87,87
3/1/22,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,10377,138,10515
3/1/22,"Abilene, TX: Abilene Regional",ABILENE,TEXAS,USA,206,0,206
3/1/22,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,57944,18,57962
3/1/22,"Conroe, TX: Conroe North Houston Regional",CONROE,TEXAS,USA,0,2,2
3/1/22,"Dallas/Fort Worth, TX: Perot Field Fort Worth Alliance",DALLAS/FT. WORTH,TEXAS,USA,169,0,169
3/1/22,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,95,95
3/1/22,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,688183,1,688184
3/1/22,"Del Rio, TX: Del Rio International",DEL RIO,TEXAS,USA,0,10,10
3/1/22,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,0,72,72
3/1/22,"Harlingen/San Benito, TX: Valley International",HARLINGEN,TEXAS,USA,768,5176,5944
3/1/22,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,712938,10,712948
3/1/22,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,79218,168,79386
3/1/22,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,164,227,391
3/1/22,"Ozona, TX: Ozona Municipal",OZONA,TEXAS,USA,0,7,7
3/1/22,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,44170,445,44615
3/1/22,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",WICHITA FALLS,TEXAS,USA,99,0,99
3/1/22,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,79598,166,79764
3/1/22,"Burlington, VT: Burlington International",BURLINGTON,VERMONT,USA,0,6,6
3/1/22,"Rutland, VT: Rutland - Southern Vermont Regional",RUTLAND,VERMONT,USA,0,2,2
3/1/22,"Charlottesville, VA: Charlottesville Albemarle",CHARLOTTESVILLE,VIRGINIA,USA,0,6,6
3/1/22,"Norfolk, VA: Norfolk International",NORFOLK,VIRGINIA,USA,0,260,260
3/1/22,"Richmond, VA: Richmond International",RICHMOND,VIRGINIA,USA,0,6,6
3/1/22,"Kenmore, WA: Kenmore Air Harbor",KENMORE,WASHINGTON,USA,4,10,14
3/1/22,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,110,110
3/1/22,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,0,21,21
3/1/22,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,275432,0,275432
3/1/22,"Madison, WI: Dane County Regional-Truax Field",MADISON,WISCONSIN,USA,0,2,2
3/1/22,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,4490,3002,7492
3/1/22,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,1020,20,1040
4/1/19,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,198545,0,198545
4/1/19,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,5842,0,5842
4/1/19,"Saipan, TT: Francisco C. Ada Saipan International",SAIPAN,#VALUE!,#VALUE!,62852,670,63522
4/1/19,"San Juan, PR: Isla Grande",SAN JUAN,#VALUE!,#VALUE!,0,22,22
4/1/19,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,74653,377,75030
4/1/19,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",17417,0,17417
4/1/19,"Lihue, HI: Lihue Airport",LIHUE,KAUAI,"HAWAII, USA",7250,0,7250
4/1/19,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",47444,34,47478
4/1/19,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",403637,1585,405222
4/1/19,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",15022,333,15355
4/1/19,"Bullhead City, AZ: Laughlin/Bullhead International",BULLHEAD CITY,AZ/LAUGHLIN,"NV, USA",0,1379,1379
4/1/19,"Birmingham, AL: Birmingham-Shuttlesworth International",BIRMINGHAM,ALABAMA,USA,107,165,272
4/1/19,"Huntsville, AL: Huntsville International-Carl T Jones Field",HUNTSVILLE/DECATUR,ALABAMA,USA,0,1,1
4/1/19,"Montgomery, AL: Montgomery Regional",MONTGOMERY,ALABAMA,USA,0,159,159
4/1/19,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,1060,78,1138
4/1/19,"Gambell, AK: Gambell Airport",GAMBELL,ALASKA,USA,0,9,9
4/1/19,"Juneau, AK: Juneau International",JUNEAU,ALASKA,USA,8,0,8
4/1/19,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,206859,49,206908
4/1/19,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,19,19
4/1/19,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,57,7,64
4/1/19,"Yuma, AZ: Yuma MCAS/Yuma International",YUMA,ARIZONA,USA,0,1,1
4/1/19,"Rogers, AR: Rogers Executive Carter Field",ROGERS,ARKANSAS,USA,0,4,4
4/1/19,"Carlsbad, CA: McClellan-Palomar",CARLSBAD,CALIFORNIA,USA,0,2,2
4/1/19,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,20560,0,20560
4/1/19,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,55689,58,55747
4/1/19,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,2084561,282,2084843
4/1/19,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,29,29
4/1/19,"Monterey, CA: Monterey Regional",MONTEREY,CALIFORNIA,USA,0,8,8
4/1/19,"Mountain View, CA: Moffett Federal Airfield",MOUNTAIN VIEW,CALIFORNIA,USA,0,17,17
4/1/19,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,71748,62,71810
4/1/19,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,24427,0,24427
4/1/19,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,27509,10,27519
4/1/19,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,1,1
4/1/19,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,86195,0,86195
4/1/19,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,1192147,69,1192216
4/1/19,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,71136,104,71240
4/1/19,"Santa Ana, CA: John Wayne Airport-Orange County",SANTA ANA,CALIFORNIA,USA,22406,0,22406
4/1/19,"Denver, CO: Denver International",DENVER,COLORADO,USA,251027,517,251544
4/1/19,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,31992,0,31992
4/1/19,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,675121,1778,676899
4/1/19,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,21,21
4/1/19,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,1269,0,1269
4/1/19,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,1340,14,1354
4/1/19,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,734177,2124,736301
4/1/19,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,46554,0,46554
4/1/19,"Fort Pierce, FL: Treasure Coast International",FT. PIERCE,FLORIDA,USA,0,4,4
4/1/19,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,2541,3,2544
4/1/19,"Melbourne, FL: Melbourne Orlando International",MELBOURNE,FLORIDA,USA,66,0,66
4/1/19,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,1732065,10209,1742274
4/1/19,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,38,38
4/1/19,"Miami, FL: Watson Island International",MIAMI,FLORIDA,USA,420,169,589
4/1/19,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,13,13
4/1/19,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,11,11
4/1/19,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,634821,649,635470
4/1/19,"Sanford, FL: Orlando Sanford International",SANFORD,FLORIDA,USA,3226,15043,18269
4/1/19,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,7592,5,7597
4/1/19,"St. Augustine, FL: Northeast Florida Regional",ST. AUGUSTINE,FLORIDA,USA,0,10,10
4/1/19,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,2402,0,2402
4/1/19,"Stuart, FL: Witham Field",STUART,FLORIDA,USA,0,6,6
4/1/19,"Tallahassee, FL: Tallahassee International",TALLAHASSEE,FLORIDA,USA,0,3,3
4/1/19,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,109705,760,110465
4/1/19,"Vero Beach, FL: Vero Beach Regional",VERO BEACH,FLORIDA,USA,0,2,2
4/1/19,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,14835,243,15078
4/1/19,"Atlanta, GA: Dekalb Peachtree",ATLANTA,GEORGIA,USA,0,4,4
4/1/19,"Atlanta, GA: Fulton County Exec Charlie Brown Field",ATLANTA,GEORGIA,USA,0,12,12
4/1/19,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,1063623,336,1063959
4/1/19,"Augusta, GA: Augusta Regional at Bush Field",AUGUSTA,GEORGIA,USA,0,272,272
4/1/19,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,2706,8,2714
4/1/19,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,5,5
4/1/19,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,70938,62,71000
4/1/19,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,1130266,0,1130266
4/1/19,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,12214,1238,13452
4/1/19,"South Bend, IN: South Bend International",SOUTH BEND,INDIANA,USA,26,0,26
4/1/19,"Des Moines, IA: Des Moines International",DES MOINES,IOWA,USA,122,0,122
4/1/19,"Louisville, KY: Louisville Muhammad Ali International",LOUISVILLE,KENTUCKY,USA,0,10,10
4/1/19,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,165,165
4/1/19,"Lafayette, LA: Lafayette Regional Paul Fournet Field",LAFAYETTE,LOUISIANA,USA,72,0,72
4/1/19,"New Orleans, LA: Lakefront",NEW ORLEANS,LOUISIANA,USA,0,3,3
4/1/19,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,19417,324,19741
4/1/19,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,1278,12,1290
4/1/19,"Portland, ME: Portland International Jetport",PORTLAND,MAINE,USA,67,0,67
4/1/19,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,91467,536,92003
4/1/19,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,175,175
4/1/19,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,674022,1777,675799
4/1/19,"Detroit, MI: Coleman A. Young Municipal",DETROIT,MICHIGAN,USA,0,5,5
4/1/19,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,309287,168,309455
4/1/19,"Detroit, MI: Willow Run",DETROIT,MICHIGAN,USA,0,4,4
4/1/19,"Duluth, MN: Duluth International",DULUTH,MINNESOTA,USA,110,0,110
4/1/19,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,244331,211,244542
4/1/19,"Rochester, MN: Rochester International",ROCHESTER,MINNESOTA,USA,0,4,4
4/1/19,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",JACKSON/VICKSBURG,MISSISSIPPI,USA,0,1,1
4/1/19,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,6090,868,6958
4/1/19,"St. Louis, MO: Bi-State Parks",ST. LOUIS,MISSOURI,USA,0,342,342
4/1/19,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,27940,10,27950
4/1/19,"Great Falls, MT: Great Falls International",GREAT FALLS,MONTANA,USA,0,10,10
4/1/19,"Omaha, NE: Eppley Airfield",OMAHA,NEBRASKA,USA,1253,2,1255
4/1/19,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,303490,56,303546
4/1/19,"Las Vegas, NV: Henderson Executive",LAS VEGAS,NEVADA,USA,0,4,4
4/1/19,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,3467,0,3467
4/1/19,"Lebanon-Hanover, NH: Lebanon Municipal",LEBANON,NEW HAMPSHIRE,USA,0,4,4
4/1/19,"Manchester, NH: Manchester Boston Regional",MANCHESTER,NEW HAMPSHIRE,USA,75,0,75
4/1/19,"Portsmouth, NH: Portsmouth International at Pease",PORTSMOUTH,NEW HAMPSHIRE,USA,0,6,6
4/1/19,"Atlantic City, NJ: Atlantic City International",ATLANTIC CITY,NEW JERSEY,USA,304,0,304
4/1/19,"Morristown, NJ: Morristown Municipal",MORRISTOWN,NEW JERSEY,USA,0,6,6
4/1/19,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,1176277,130,1176407
4/1/19,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,127,127
4/1/19,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,1,1
4/1/19,"Albuquerque, NM: Albuquerque International Sunport",ALBUQUERQUE,NEW MEXICO,USA,223,16,239
4/1/19,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,48,8,56
4/1/19,"Buffalo, NY: Buffalo Niagara International",BUFFALO,NEW YORK,USA,0,2149,2149
4/1/19,"East Farmingdale, NY: Republic",FARMINGDALE,NEW YORK,USA,0,61,61
4/1/19,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,2845085,28,2845113
4/1/19,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,179047,0,179047
4/1/19,"Newburgh/Poughkeepsie, NY: New York Stewart International",NEWBURGH,NEW YORK,USA,18381,0,18381
4/1/19,"Rochester, NY: Frederick Douglass Grtr Rochester International",ROCHESTER,NEW YORK,USA,0,16,16
4/1/19,"Saratoga Springs, NY: Saratoga County",SARATOGA SPRINGS,NEW YORK,USA,0,4,4
4/1/19,"Schenectady, NY: Schenectady County",SCHENECTADY,NEW YORK,USA,0,2,2
4/1/19,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,14,14
4/1/19,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,320824,56,320880
4/1/19,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,38417,302,38719
4/1/19,"Wilmington, NC: Wilmington International",WILMINGTON,NORTH CAROLINA,USA,66,0,66
4/1/19,"Bismarck/Mandan, ND: Bismarck Municipal",BISMARCK,NORTH DAKOTA,USA,85,0,85
4/1/19,"Akron, OH: Akron-Canton Regional",AKRON/CANTON,OHIO,USA,0,6,6
4/1/19,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,23122,1425,24547
4/1/19,"Cleveland, OH: Burke Lakefront",CLEVELAND,OHIO,USA,0,54,54
4/1/19,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,16135,535,16670
4/1/19,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,7328,1387,8715
4/1/19,"Oklahoma City, OK: Will Rogers World",OKLAHOMA CITY,OKLAHOMA,USA,71,0,71
4/1/19,"Hillsboro, OR: Portland Hillsboro",HILLSBORO,OREGON,USA,0,9,9
4/1/19,"North Bend/Coos Bay, OR: Southwest Oregon Regional",NORTH BEND,OREGON,USA,0,20,20
4/1/19,"Portland, OR: Portland International",PORTLAND,OREGON,USA,58503,9,58512
4/1/19,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",ALLENTOWN,PENNSYLVANIA,USA,89,0,89
4/1/19,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,333605,142,333747
4/1/19,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,13145,6020,19165
4/1/19,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,6326,7,6333
4/1/19,"Hilton Head, SC: Hilton Head Airport",HILTON HEAD ISLAND,SC,USA,0,4,4
4/1/19,"Aiken, SC: Aiken Regional",AIKEN,SOUTH CAROLINA,USA,0,3,3
4/1/19,"Charleston, SC: Charleston AFB/International",CHARLESTON,SOUTH CAROLINA,USA,3113,4,3117
4/1/19,"Columbia, SC: Columbia Metropolitan",COLUMBIA,SOUTH CAROLINA,USA,123,0,123
4/1/19,"Myrtle Beach, SC: Myrtle Beach International",MYRTLE BEACH,SOUTH CAROLINA,USA,895,0,895
4/1/19,"Sioux Falls, SD: Joe Foss Field",SIOUX FALLS,SOUTH DAKOTA,USA,0,2,2
4/1/19,"Memphis, TN: Memphis International",MEMPHIS,TENNESSEE,USA,2324,1,2325
4/1/19,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,25573,58,25631
4/1/19,"Smyrna, TN: Smyrna Airport",SMYRNA,TENNESSEE,USA,0,4,4
4/1/19,"Abilene, TX: Abilene Regional",ABILENE,TEXAS,USA,72,0,72
4/1/19,"Amarillo, TX: Rick Husband Amarillo International",AMARILLO,TEXAS,USA,67,0,67
4/1/19,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,38276,0,38276
4/1/19,"Corpus Christi, TX: Corpus Christi International",CORPUS CHRISTI,TEXAS,USA,152,0,152
4/1/19,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,1,1
4/1/19,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,679233,0,679233
4/1/19,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,0,8,8
4/1/19,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,865002,0,865002
4/1/19,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,62690,0,62690
4/1/19,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,36,0,36
4/1/19,"Midland/Odessa, TX: Midland International Air and Space Port",MIDLAND/ODESSA,TEXAS,USA,92,0,92
4/1/19,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,37371,2,37373
4/1/19,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",WICHITA FALLS,TEXAS,USA,69,0,69
4/1/19,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,87410,0,87410
4/1/19,"Norfolk, VA: Norfolk NS",NORFOLK,VIRGINIA,USA,0,88,88
4/1/19,"Richmond, VA: Richmond International",RICHMOND,VIRGINIA,USA,42,0,42
4/1/19,"Everett, WA: Snohomish County",EVERETT,WASHINGTON,USA,4,0,4
4/1/19,"Kenmore, WA: Kenmore Air Harbor",KENMORE,WASHINGTON,USA,0,2,2
4/1/19,"Moses Lake, WA: Grant County International",MOSES LAKE,WASHINGTON,USA,0,8,8
4/1/19,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,75,75
4/1/19,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,2757,22,2779
4/1/19,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,448574,7,448581
4/1/19,"Spokane, WA: Spokane International",SPOKANE,WASHINGTON,USA,0,23,23
4/1/19,"Green Bay, WI: Green Bay Austin Straubel International",GREEN BAY,WISCONSIN,USA,75,0,75
4/1/19,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,5248,69,5317
4/1/19,"Casper, WY: Casper/Natrona County International",CASPER,WYOMING,USA,0,25,25
4/1/19,"Fayetteville, AR: Northwest Arkansas National",Fayetteville,AK,"USA"" 7",65,0,65
4/1/19,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,53,30,83
4/1/19,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,862,2,864
4/1/20,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,9802,0,9802
4/1/20,"Saipan, TT: Francisco C. Ada Saipan International",SAIPAN,#VALUE!,#VALUE!,178,6,184
4/1/20,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,626,1091,1717
4/1/20,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",0,4,4
4/1/20,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",11720,612,12332
4/1/20,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,0,55,55
4/1/20,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,1750,0,1750
4/1/20,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,937,0,937
4/1/20,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,0,8,8
4/1/20,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,92050,2337,94387
4/1/20,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,3913,0,3913
4/1/20,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,2028,0,2028
4/1/20,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,436,0,436
4/1/20,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,41474,3009,44483
4/1/20,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,2405,0,2405
4/1/20,"Broomfield, CO: Rocky Mountain Metro",BROOMFIELD,COLORADO,USA,0,2,2
4/1/20,"Denver, CO: Centennial",DENVER,COLORADO,USA,0,1,1
4/1/20,"Denver, CO: Denver International",DENVER,COLORADO,USA,17,0,17
4/1/20,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,79,0,79
4/1/20,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,13916,3979,17895
4/1/20,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,27,2,29
4/1/20,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,7127,602,7729
4/1/20,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,0,4,4
4/1/20,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,0,870,870
4/1/20,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,19549,7781,27330
4/1/20,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,2,2
4/1/20,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,10,10
4/1/20,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,3,3
4/1/20,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,2624,0,2624
4/1/20,"Sanford, FL: Orlando Sanford International",SANFORD,FLORIDA,USA,0,1011,1011
4/1/20,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,8,8
4/1/20,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,0,2,2
4/1/20,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,0,7,7
4/1/20,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,20470,1712,22182
4/1/20,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,4560,0,4560
4/1/20,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,25145,3,25148
4/1/20,"Springfield, IL: Abraham Lincoln Capital",SPRINGFIELD,ILLINOIS,USA,0,3,3
4/1/20,"Wichita, KS: Wichita Dwight D Eisenhower National",WICHITA,KANSAS,USA,0,4,4
4/1/20,"Lexington, KY: Blue Grass",LEXINGTON/FRANKFORT,KENTUCKY,USA,0,4,4
4/1/20,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,1616,1616
4/1/20,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,0,1082,1082
