State,CITY,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
VA,St. Joseph,0,0,0,231,522,592,1514,2635,3544,6856,10093,19001,30818,34877,41227,41386,44576,45235,48347,52217,59716,71256,79556,91946,110185,123662,148882,146306,152143,149575,158017,163054,162342,177706,176819,185247,187532,171975,173393
VA,Strasburg,0,0,29,1132,9084,15433,19444,22665,23745,27877,35770,55511,87707,100674,118094,121835,133944,129450,134239,141302,157624,190890,200099,228381,282710,293392,332937,324299,339834,337396,358363,374135,375886,395603,390290,412422,422451,388943,393612
VA,Stuarts Draft,0,0,0,632,2346,4543,6754,9550,13094,18643,27554,71168,130445,140632,164262,167584,180288,178905,185799,200341,258411,307496,313123,348409,454859,509651,584053,565956,588757,595762,636571,671551,673887,704655,691719,726275,740612,680599,686666
VA,Sunbury,0,0,9,148,502,841,1483,2421,3803,6271,7307,10737,15840,17613,21324,21795,23055,22354,23410,25647,30753,36536,37022,40130,54281,58819,66671,65061,68837,68186,72687,74965,74540,78193,76626,80550,82415,75539,76058
VA,Tuckahoe,0,0,296,14615,39031,68197,92722,127112,152883,183758,220994,320209,483410,566181,689770,725525,785078,769270,810912,862278,934156,1043245,1053614,1179173,1616947,1735580,1972880,1947119,2103724,2150852,2337480,2451337,2431994,2545205,2484671,2621397,2716041,2524718,2564120
VA,University of Virginia,0,0,98,1627,4222,8879,18135,27767,34699,45588,52129,72955,106396,121433,157468,165002,178798,174388,181891,191735,211342,242840,248772,276482,365260,412909,489830,523912,583112,604098,652512,680424,680666,718051,705932,744221,763246,705801,712425
VA,Victoria,0,0,0,75,217,656,1325,2231,3224,4247,4824,7214,14620,16992,21353,22070,23844,23631,24629,25897,28106,32779,34910,38497,49338,61381,71752,71868,76576,78900,85328,89519,90451,95395,93800,99005,101318,93658,94552
VA,Vinita,0,0,0,49,131,177,320,583,784,1259,2224,3682,5541,6418,7854,8760,9726,9689,10284,11304,13243,16095,17789,21747,26870,29696,34390,33574,35077,34642,36419,37795,37760,40835,41237,43349,44179,40471,40621
VA,West Point,0,0,2,78,490,1034,1833,3013,4190,5742,7568,11247,18321,22797,30888,34046,37889,37436,39302,42589,48911,57470,60319,70275,93348,100258,113587,110980,117132,116591,124895,130000,130656,137502,134681,140868,143406,131712,132527
VA,Wytheville,0,0,3,222,485,1203,2164,3944,6293,9301,14583,31576,49119,54579,66398,74334,82129,81334,85395,94973,111258,134329,139729,154199,178824,198226,230232,224606,234800,233597,251077,264069,266651,275521,271468,284398,291046,269031,272380
VA,York,0,0,95,1009,1879,2822,6107,12195,15368,18724,23052,36552,62475,78762,100413,107439,115806,113751,119292,129206,143543,164708,168179,184938,246265,264859,300564,295423,317796,325156,352876,369116,367931,388440,383433,403921,414708,383585,388433
VT,Burlington,0,0,853,10439,13504,16662,20779,23332,24557,28048,37044,66209,106553,124983,168430,206930,230484,225461,235748,257652,285377,333221,366469,444805,645428,703838,940141,963959,1075700,1078521,1133865,1148598,1125526,1178642,1152973,1200860,1212777,1106351,1108016
VT,Columbus,0,0,61,2061,3067,3047,3444,3719,3711,4123,5198,12748,20512,28953,46021,55419,61981,60879,63288,67891,75483,91391,109516,145593,208132,229079,289915,292785,320495,316179,330278,334017,326753,342662,336133,351430,355845,326201,326816
VT,Fayetteville,0,0,86,832,1163,1207,1365,1757,2143,3092,10983,25362,31669,37981,47200,51405,57368,56878,59347,64592,80114,101893,118363,146702,208586,231317,293185,312922,385704,387949,407329,412553,405334,424419,415812,433364,437653,397944,398244
VT,Lyndonville,0,0,15,282,443,505,715,894,1009,1143,2319,6050,9124,10793,16775,26039,32233,32283,33604,35134,39830,51218,64872,90304,116158,123779,170832,171284,181602,181607,190706,193122,188540,197123,192210,199823,201078,182567,182672
VT,Manchester Center,0,0,144,977,1804,2030,2386,2839,3251,4058,5076,10550,23464,36161,48620,54623,62142,61404,63879,67427,76005,91004,109993,150944,214523,234028,290635,287169,316331,321012,338817,344458,339720,359633,353967,369599,373704,340939,341404
VT,Morrisville,0,0,64,639,844,882,1196,1358,1535,1877,3087,6307,9142,11286,18041,23339,26946,26606,27594,28825,31589,37544,45092,59750,83448,88917,117014,116654,122943,121623,127025,128081,125047,130204,126998,132512,133958,121793,121828
VT,New Orleans,0,0,34,251,285,381,434,452,587,802,2497,7414,9998,11111,21493,32711,38438,38721,40354,43443,50882,74835,95309,113997,133008,138442,189559,190364,205654,205816,214243,214883,209482,218289,212043,219807,220793,200136,200256
VT,Newark,0,0,0,35,72,90,131,172,180,192,715,2231,3289,4141,5826,7122,8750,8820,9208,9662,10484,14445,19577,25647,29810,30295,38448,38515,40382,40156,41946,42457,41640,43883,43003,44663,45064,40878,40908
VT,Orlando,0,0,46,157,246,270,340,529,669,889,3381,8642,11627,13141,16469,19555,24619,24609,25742,27123,29871,37572,47279,60416,80483,88583,149958,143943,137009,137317,144702,146703,143854,151178,148521,155491,156975,143212,143472
VT,Rutland,0,0,50,1087,1563,1841,2437,3145,3821,4123,5465,10485,19960,32078,45536,58604,68295,68479,71299,75039,86170,112191,140054,198471,280999,306679,380893,380219,423880,432691,455725,464704,460862,489433,483570,506470,515522,475725,476840
VT,South Hero,0,0,0,70,149,243,370,403,409,506,896,1643,2332,2656,4386,5770,6590,6510,6734,7239,8628,10205,11497,15103,21475,23960,31224,31768,35129,34839,36677,37329,36795,38516,37545,39074,39535,36096,36176
VT,Vergennes,0,0,125,1575,1918,1988,2154,2340,2471,3463,4417,6892,14705,18754,26402,29330,32365,31900,33416,36036,38909,44108,49313,69282,98378,109398,165095,169251,184804,185581,195012,198717,194678,204093,200163,209091,212819,194180,194320
VT,Wilder,0,0,165,914,1453,1647,1992,2297,2483,3315,4734,9591,20391,27039,34443,37988,44214,45092,47407,50563,59556,78769,95398,138965,186334,199169,264523,267941,299701,303806,322594,331285,326363,343371,339110,355115,359238,327837,328272
VT,Willimantic,0,0,81,1573,2369,2595,3069,3381,3690,4188,5409,10866,20781,24501,31784,36439,41931,41689,43617,46336,53588,66708,77399,101042,142437,151205,203299,201670,217834,222132,236519,243042,240892,255797,254388,268028,272511,249240,249620
WA,Aberdeen,0,0,20,286,441,634,1731,4814,11368,19270,25973,47025,82215,89720,107320,109567,126606,135711,145044,162359,199679,255958,272355,306315,376690,434024,498395,486554,521255,530785,568794,585319,575259,606890,593881,620706,625382,568793,574069
WA,Bellingham,0,0,896,7376,10838,14309,23435,31466,36715,46262,57902,91574,141652,175087,222529,238595,278506,292137,312644,346781,406518,483315,524775,596368,821641,999078,1141736,1129954,1224807,1258350,1360347,1407841,1387714,1453465,1421380,1490697,1506126,1371722,1380312
WA,Bremerton,0,0,478,3814,4869,5471,11463,25458,33376,43236,59423,98738,141588,154788,187816,209233,250960,259839,279934,324053,406341,498571,528404,586780,838006,1048374,1204497,1188797,1289603,1318039,1421491,1471968,1454845,1528591,1500870,1576681,1598277,1460468,1479881
WA,Carson,0,0,5,75,93,96,956,1765,1844,2114,2546,4577,6801,7014,8001,8445,10680,11308,12250,13840,17275,22320,24693,27391,33429,39714,45866,45086,47679,48025,51100,52385,51291,53457,52264,54661,55172,50190,50426
WA,Centralia,0,0,64,598,1013,1341,3496,8043,13162,20193,28147,55413,89534,99309,118778,123768,142808,155213,168618,196594,244485,296773,316487,352636,418494,469818,537661,526207,552747,551395,590358,606540,594978,622130,605598,631959,637791,579829,585135
WA,Clarkston,0,0,0,277,565,592,665,1162,2311,5583,14319,25642,34281,35327,40542,40941,44981,44761,47472,54922,68386,83315,88086,96341,108238,117923,138560,135843,141495,140190,149538,154553,153284,161075,157828,167060,170983,156002,157436
WA,Columbus,0,0,158,4642,13837,31367,78798,113466,124118,142772,167450,239652,296027,303406,352636,355819,384374,381271,409477,467551,536380,613009,614557,648123,764714,890854,998349,974938,1013799,995481,1053986,1089443,1072372,1117308,1085183,1126670,1131740,1027793,1032505
WA,Ellensburg,0,0,101,387,1479,2935,7252,12833,14654,20041,24895,42839,59331,60313,73846,79369,92599,97495,106024,114210,126094,148858,153729,168164,204008,225210,252677,252900,267353,269151,291431,299902,295353,309220,301096,313789,317651,289293,291724
WA,Enid,0,0,0,0,0,0,38,108,260,446,1374,2123,3094,3137,3662,3600,3799,3833,4224,4585,5570,7195,7630,8349,9349,10262,11907,11612,12110,12348,13138,13619,13674,14470,14171,15016,15281,13956,14129
WA,Evans,0,0,19,30,31,90,297,403,419,439,781,2008,2807,3146,3587,3529,3755,3858,4271,5945,8453,10788,11281,12570,14292,16397,18793,18242,19084,18924,20315,20875,20912,22095,21500,22499,22858,20899,21178
WA,Goldendale,0,0,74,404,669,1345,2491,4284,5590,6302,7038,11104,17055,17921,20800,20870,23395,25385,28067,33136,43519,57650,65411,71695,81309,93912,107095,105208,112112,112753,120616,125246,123181,128790,125721,131194,132644,120548,121219
WA,Kennewick,0,0,464,8417,19515,36682,81163,119231,130798,153451,198830,310051,406878,409765,476240,484331,526557,526925,575562,686029,812739,943832,955634,1015496,1207932,1414677,1610612,1574594,1645862,1631968,1740629,1800640,1776465,1856457,1806068,1883272,1899042,1728539,1740010
WA,Las Vegas,0,0,573,6935,11990,18593,35058,59266,77648,121043,189844,347459,486517,514173,605518,637171,738830,766681,818280,909463,1048116,1232663,1309708,1453919,1913264,2280002,2681136,2663398,2845156,2876698,3093714,3193267,3144694,3292425,3215023,3376687,3422758,3117285,3142231
WA,Longview,0,0,80,823,2065,3562,9576,15465,17927,23331,32238,59062,94688,114020,141988,158750,184445,194060,212219,258166,327859,400168,419635,457567,538211,596497,692567,687265,724263,722578,771270,790741,777758,811981,790535,828327,838317,761955,766613
